"Identifier","BUnit","BUnitShortName","BUnitFullName","Cpty","CptyShortName","CptyFullName","SettleRef","SettleDate","ValueDate","CashFlowDate","SettledBy","InstructedBy","Curr","Amount","SettlementMethod","SettleMethodDescription","OurBank","OurBankRec"
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","12/27/2023 12:00:00 AM","12/27/2023 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","12/28/2023 12:00:00 AM","12/28/2023 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","12/29/2023 12:00:00 AM","12/29/2023 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","12/30/2023 12:00:00 AM","12/30/2023 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","12/31/2023 12:00:00 AM","12/31/2023 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/1/2024 12:00:00 AM","1/1/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/2/2024 12:00:00 AM","1/2/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/3/2024 12:00:00 AM","1/3/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/4/2024 12:00:00 AM","1/4/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/5/2024 12:00:00 AM","1/5/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/6/2024 12:00:00 AM","1/6/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/7/2024 12:00:00 AM","1/7/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/8/2024 12:00:00 AM","1/8/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/9/2024 12:00:00 AM","1/9/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/10/2024 12:00:00 AM","1/10/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/11/2024 12:00:00 AM","1/11/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/12/2024 12:00:00 AM","1/12/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/13/2024 12:00:00 AM","1/13/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/14/2024 12:00:00 AM","1/14/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/15/2024 12:00:00 AM","1/15/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/16/2024 12:00:00 AM","1/16/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/17/2024 12:00:00 AM","1/17/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/18/2024 12:00:00 AM","1/18/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/19/2024 12:00:00 AM","1/19/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/20/2024 12:00:00 AM","1/20/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/21/2024 12:00:00 AM","1/21/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/22/2024 12:00:00 AM","1/22/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/23/2024 12:00:00 AM","1/23/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/24/2024 12:00:00 AM","1/24/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/25/2024 12:00:00 AM","1/25/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/26/2024 12:00:00 AM","1/26/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/27/2024 12:00:00 AM","1/27/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/28/2024 12:00:00 AM","1/28/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/29/2024 12:00:00 AM","1/29/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/30/2024 12:00:00 AM","1/30/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","1/31/2024 12:00:00 AM","1/31/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/1/2024 12:00:00 AM","2/1/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/2/2024 12:00:00 AM","2/2/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/3/2024 12:00:00 AM","2/3/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/4/2024 12:00:00 AM","2/4/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/5/2024 12:00:00 AM","2/5/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/6/2024 12:00:00 AM","2/6/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/7/2024 12:00:00 AM","2/7/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/8/2024 12:00:00 AM","2/8/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/9/2024 12:00:00 AM","2/9/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/10/2024 12:00:00 AM","2/10/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/11/2024 12:00:00 AM","2/11/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/12/2024 12:00:00 AM","2/12/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/13/2024 12:00:00 AM","2/13/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/14/2024 12:00:00 AM","2/14/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/15/2024 12:00:00 AM","2/15/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/16/2024 12:00:00 AM","2/16/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/17/2024 12:00:00 AM","2/17/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/18/2024 12:00:00 AM","2/18/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/19/2024 12:00:00 AM","2/19/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/20/2024 12:00:00 AM","2/20/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/21/2024 12:00:00 AM","2/21/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/22/2024 12:00:00 AM","2/22/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/23/2024 12:00:00 AM","2/23/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/24/2024 12:00:00 AM","2/24/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/25/2024 12:00:00 AM","2/25/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/26/2024 12:00:00 AM","2/26/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/27/2024 12:00:00 AM","2/27/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/28/2024 12:00:00 AM","2/28/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","2/29/2024 12:00:00 AM","2/29/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/1/2024 12:00:00 AM","3/1/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/2/2024 12:00:00 AM","3/2/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/3/2024 12:00:00 AM","3/3/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/4/2024 12:00:00 AM","3/4/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/5/2024 12:00:00 AM","3/5/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/6/2024 12:00:00 AM","3/6/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/7/2024 12:00:00 AM","3/7/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/8/2024 12:00:00 AM","3/8/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/9/2024 12:00:00 AM","3/9/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/10/2024 12:00:00 AM","3/10/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/12/2024 12:00:00 AM","3/12/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/13/2024 12:00:00 AM","3/13/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/14/2024 12:00:00 AM","3/14/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/15/2024 12:00:00 AM","3/15/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/16/2024 12:00:00 AM","3/16/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/17/2024 12:00:00 AM","3/17/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/18/2024 12:00:00 AM","3/18/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/19/2024 12:00:00 AM","3/19/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/20/2024 12:00:00 AM","3/20/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/21/2024 12:00:00 AM","3/21/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/22/2024 12:00:00 AM","3/22/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/23/2024 12:00:00 AM","3/23/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/24/2024 12:00:00 AM","3/24/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/25/2024 12:00:00 AM","3/25/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/26/2024 12:00:00 AM","3/26/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/27/2024 12:00:00 AM","3/27/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/28/2024 12:00:00 AM","3/28/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/29/2024 12:00:00 AM","3/29/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/30/2024 12:00:00 AM","3/30/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","3/31/2024 12:00:00 AM","3/31/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/1/2024 12:00:00 AM","4/1/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/2/2024 12:00:00 AM","4/2/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/3/2024 12:00:00 AM","4/3/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/4/2024 12:00:00 AM","4/4/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/5/2024 12:00:00 AM","4/5/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/6/2024 12:00:00 AM","4/6/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/7/2024 12:00:00 AM","4/7/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/8/2024 12:00:00 AM","4/8/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/9/2024 12:00:00 AM","4/9/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/10/2024 12:00:00 AM","4/10/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/11/2024 12:00:00 AM","4/11/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/12/2024 12:00:00 AM","4/12/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/13/2024 12:00:00 AM","4/13/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/14/2024 12:00:00 AM","4/14/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/15/2024 12:00:00 AM","4/15/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/16/2024 12:00:00 AM","4/16/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/17/2024 12:00:00 AM","4/17/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/18/2024 12:00:00 AM","4/18/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/19/2024 12:00:00 AM","4/19/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/20/2024 12:00:00 AM","4/20/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/21/2024 12:00:00 AM","4/21/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/22/2024 12:00:00 AM","4/22/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/23/2024 12:00:00 AM","4/23/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/24/2024 12:00:00 AM","4/24/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/25/2024 12:00:00 AM","4/25/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/26/2024 12:00:00 AM","4/26/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/27/2024 12:00:00 AM","4/27/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/28/2024 12:00:00 AM","4/28/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/29/2024 12:00:00 AM","4/29/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","4/30/2024 12:00:00 AM","4/30/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/1/2024 12:00:00 AM","5/1/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/2/2024 12:00:00 AM","5/2/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/3/2024 12:00:00 AM","5/3/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/4/2024 12:00:00 AM","5/4/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/5/2024 12:00:00 AM","5/5/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/6/2024 12:00:00 AM","5/6/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/7/2024 12:00:00 AM","5/7/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/8/2024 12:00:00 AM","5/8/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/9/2024 12:00:00 AM","5/9/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/10/2024 12:00:00 AM","5/10/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/11/2024 12:00:00 AM","5/11/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/12/2024 12:00:00 AM","5/12/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/13/2024 12:00:00 AM","5/13/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/14/2024 12:00:00 AM","5/14/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/15/2024 12:00:00 AM","5/15/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/16/2024 12:00:00 AM","5/16/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/17/2024 12:00:00 AM","5/17/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/18/2024 12:00:00 AM","5/18/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/19/2024 12:00:00 AM","5/19/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/20/2024 12:00:00 AM","5/20/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/21/2024 12:00:00 AM","5/21/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/22/2024 12:00:00 AM","5/22/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/23/2024 12:00:00 AM","5/23/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","5/24/2024 12:00:00 AM","5/24/2024 12:00:00 AM","","","USD","-5325.00000","DET","Domestic Transfer","CITI0017",""
